2019-08-24 19:31:02,b'RT @CobaTanyaBapak: siap2 quota mereka akan berdendang malam ini\n#ONEOKROCK\n#AmbitionsJapanDomeTour https://t.co/72TBFjyHQK'
2019-08-24 19:30:19,b'RT @CobaTanyaBapak: siap2 quota mereka akan berdendang malam ini\n#ONEOKROCK\n#AmbitionsJapanDomeTour https://t.co/72TBFjyHQK'
2019-08-24 19:29:35,b'RT @MBstarfire: Taka \xf0\x9f\x98\x98\xf0\x9f\xa4\x97 #ONEOKROCK https://t.co/z0oKK8G9Lg'
2019-08-24 19:29:25,b'RT @CobaTanyaBapak: siap2 quota mereka akan berdendang malam ini\n#ONEOKROCK\n#AmbitionsJapanDomeTour https://t.co/72TBFjyHQK'
2019-08-24 19:29:16,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:29:11,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:26:06,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:26:02,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:25:46,b'#ONEOKROCK\nTinggal nunggu besok yang orkestra. https://t.co/nR8ZRTL1RZ'
2019-08-24 19:22:41,b'RT @CobaTanyaBapak: siap2 quota mereka akan berdendang malam ini\n#ONEOKROCK\n#AmbitionsJapanDomeTour https://t.co/72TBFjyHQK'
2019-08-24 19:20:18,b'RT @CobaTanyaBapak: siap2 quota mereka akan berdendang malam ini\n#ONEOKROCK\n#AmbitionsJapanDomeTour https://t.co/72TBFjyHQK'
2019-08-24 19:18:54,b'Sebab #ONEOKROCK tengah sohor kini jadi marilah kita dengar lagu mereka. Hehe'
2019-08-24 19:18:37,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:17:26,b'Lagu favoriteku jugaaa\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\nBtw mo bilang terima kasih sama mantan yang pernah memperkenalkan #ONEOKROCK dan lagu in\xe2\x80\xa6 https://t.co/uH3RPKgiIu'
2019-08-24 19:16:53,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 19:16:45,b'Masih bisa berarti nanti malam..\nInget ya sind!!!!!! #ONEOKROCK https://t.co/gCJESq5lPU'
2019-08-24 19:16:43,b'RT @lulululu10969: Gambar yang bisa anda dengar :)\n#ONEOKROCK https://t.co/Q6eySupSMZ'
